timestamp,OSCaddress,typetag,timetag,,,
49148,/motion/s1/aa,iii,6638,-12770,3970,
49148,/motion/s1/ypr,fff,36.198353,31.566557,287.30112,
49149,/motion/s1/quat,ffff,0.7218628,-0.6077881,-0.0927124,-0.31762695
49149,/motion/s1/aaWorld,iii,-517,1083,6790,
49149,/motion/s1/aaReal,iii,2752,-5790,2541,
49149,/motion/s1/aa,iii,7012,-12496,4540,
49149,/motion/s1/ypr,fff,36.18427,31.329847,286.5962,
49154,/motion/s1/quat,ffff,0.7151489,-0.61309814,-0.08227539,-0.32537842
49154,/motion/s1/aaWorld,iii,-213,1559,6825,
49154,/motion/s1/aaReal,iii,2793,-5684,2993,
49154,/motion/s1/aa,iii,7026,-12430,4916,
49154,/motion/s1/ypr,fff,36.166862,31.109335,285.9069,
49165,/motion/s1/quat,ffff,0.70843506,-0.618042,-0.07165527,-0.33325195
49165,/motion/s1/aaWorld,iii,-329,1756,6501,
49165,/motion/s1/aaReal,iii,2411,-5543,2988,
49165,/motion/s1/aa,iii,6618,-12326,4838,
49165,/motion/s1/ypr,fff,36.14486,30.892517,285.25696,
49173,/motion/s1/quat,ffff,0.7015991,-0.6226196,-0.060791016,-0.34124756
49173,/motion/s1/aaWorld,iii,427,1754,5312,
49173,/motion/s1/aaReal,iii,2328,-4198,2905,
49173,/motion/s1/aa,iii,6508,-11016,4686,
49173,/motion/s1/ypr,fff,36.12395,30.67817,284.63718,
49189,/motion/s1/quat,ffff,0.69451904,-0.6269531,-0.049987793,-0.34942627
49189,/motion/s1/aaWorld,iii,215,1514,3926,
49189,/motion/s1/aaReal,iii,1515,-3210,2272,
49189,/motion/s1/aa,iii,5674,-10058,3984,
49189,/motion/s1/ypr,fff,36.125618,30.502125,284.0301,
49196,/motion/s1/quat,ffff,0.68743896,-0.6310425,-0.039245605,-0.3572998
49196,/motion/s1/aaWorld,iii,368,2882,3716,
49196,/motion/s1/aaReal,iii,877,-3070,3473,
49196,/motion/s1/aa,iii,5014,-9948,5116,
49196,/motion/s1/ypr,fff,36.100502,30.325079,283.43027,
49216,/motion/s1/quat,ffff,0.6807251,-0.6347046,-0.028564453,-0.36462402
49216,/motion/s1/aaWorld,iii,286,3435,3101,
49216,/motion/s1/aaReal,iii,185,-2709,3759,
49216,/motion/s1/aa,iii,4296,-9618,5338,
49216,/motion/s1/ypr,fff,36.02582,30.115488,282.86984,
49217,/motion/s1/quat,ffff,0.67419434,-0.6380615,-0.0178833,-0.37158203
49217,/motion/s1/aaWorld,iii,934,3513,3787,
49217,/motion/s1/aaReal,iii,883,-3036,4191,
49217,/motion/s1/aa,iii,4966,-9976,5708,
49217,/motion/s1/ypr,fff,35.913578,29.8857,282.33093,
49230,/motion/s1/quat,ffff,0.6676636,-0.6411133,-0.007385254,-0.37835693
49230,/motion/s1/aaWorld,iii,598,3378,4336,
49230,/motion/s1/aaReal,iii,898,-3746,3967,
49230,/motion/s1/aa,iii,4954,-10714,5424,
49230,/motion/s1/ypr,fff,35.801792,29.66951,281.81082,
49234,/motion/s1/quat,ffff,0.6609497,-0.6442261,0.003051758,-0.3848877
49234,/motion/s1/aaWorld,iii,-504,3197,5754,
49234,/motion/s1/aaReal,iii,836,-5572,3441,
49234,/motion/s1/aa,iii,4866,-12568,4834,
49234,/motion/s1/ypr,fff,35.654087,29.462955,281.25613,
49247,/motion/s1/quat,ffff,0.65405273,-0.6473999,0.013427734,-0.3909912
49247,/motion/s1/aaWorld,iii,-1036,2412,6426,
49247,/motion/s1/aaReal,iii,1146,-6370,2512,
49247,/motion/s1/aa,iii,5150,-13394,3834,
49247,/motion/s1/ypr,fff,35.454666,29.255632,280.6581,
49258,/motion/s1/quat,ffff,0.6470337,-0.6506958,0.023254395,-0.39678955
49258,/motion/s1/aaWorld,iii,-801,1890,6716,
49258,/motion/s1/aaReal,iii,1690,-6472,2141,
49258,/motion/s1/aa,iii,5674,-13522,3388,
49258,/motion/s1/ypr,fff,35.23461,29.095463,280.0271,
49266,/motion/s1/quat,ffff,0.6398926,-0.65393066,0.032592773,-0.40234375
49266,/motion/s1/aaWorld,iii,189,1370,6494,
49266,/motion/s1/aaReal,iii,2510,-5761,2145,
49266,/motion/s1/aa,iii,6480,-12832,3314,
49266,/motion/s1/ypr,fff,35.012764,28.97862,279.38495,
49274,/motion/s1/quat,ffff,0.63275146,-0.6569214,0.041503906,-0.40789795
49274,/motion/s1/aaWorld,iii,1359,1872,7005,
49274,/motion/s1/aaReal,iii,3220,-5800,3228,
49274,/motion/s1/aa,iii,7180,-12888,4322,
49274,/motion/s1/ypr,fff,34.81661,28.906328,278.77075,
49288,/motion/s1/quat,ffff,0.62579346,-0.6594238,0.050231934,-0.41357422
49288,/motion/s1/aaWorld,iii,1181,966,6359,
49288,/motion/s1/aaReal,iii,3276,-5184,2273,
49288,/motion/s1/aa,iii,7230,-12286,3300,
49288,/motion/s1/ypr,fff,34.657055,28.85274,278.22458,
49298,/motion/s1/quat,ffff,0.6187744,-0.6616821,0.05908203,-0.4192505
49298,/motion/s1/aaWorld,iii,588,2601,8578,
49298,/motion/s1/aaReal,iii,2957,-7782,3378,
49298,/motion/s1/aa,iii,6904,-14896,4340,
49298,/motion/s1/ypr,fff,34.489502,28.797813,277.6952,
49307,/motion/s1/quat,ffff,0.6123047,-0.6633301,0.067993164,-0.4248047
49307,/motion/s1/aaWorld,iii,658,4013,8282,
49307,/motion/s1/aaReal,iii,1943,-7890,4372,
49307,/motion/s1/aa,iii,5878,-15018,5280,
49307,/motion/s1/ypr,fff,34.32253,28.705225,277.2537,
49319,/motion/s1/quat,ffff,0.6062012,-0.6644287,0.07696533,-0.43023682
49319,/motion/s1/aaWorld,iii,190,4509,7746,
49319,/motion/s1/aaReal,iii,1010,-7816,4276,
49319,/motion/s1/aa,iii,4930,-14958,5138,
49319,/motion/s1/ypr,fff,34.163578,28.582485,276.8804,
49329,/motion/s1/quat,ffff,0.6003418,-0.6652832,0.08581543,-0.43548584
49329,/motion/s1/aaWorld,iii,-122,4176,7769,
49329,/motion/s1/aaReal,iii,967,-7941,3718,
49329,/motion/s1/aa,iii,4870,-15098,4538,
49329,/motion/s1/ypr,fff,33.99539,28.45016,276.5366,
49337,/motion/s1/quat,ffff,0.5946045,-0.6659546,0.09429932,-0.44055176
49337,/motion/s1/aaWorld,iii,362,3610,7881,
49337,/motion/s1/aaReal,iii,1611,-7745,3563,
49337,/motion/s1/aa,iii,5500,-14914,4344,
49337,/motion/s1/ypr,fff,33.83959,28.334606,276.21243,
49346,/motion/s1/quat,ffff,0.58898926,-0.66656494,0.10235596,-0.44537354
49346,/motion/s1/aaWorld,iii,454,3594,7902,
49346,/motion/s1/aaReal,iii,1627,-7774,3534,
49346,/motion/s1/aa,iii,5504,-14954,4276,
49346,/motion/s1/ypr,fff,33.683064,28.238527,275.8946,
49368,/motion/s1/quat,ffff,0.5834961,-0.6670532,0.10998535,-0.45007324
49368,/motion/s1/aaWorld,iii,196,3143,8401,
49368,/motion/s1/aaReal,iii,1966,-8223,3001,
49368,/motion/s1/aa,iii,5834,-15412,3706,
49368,/motion/s1/ypr,fff,33.54596,28.167507,275.59625,
49370,/motion/s1/quat,ffff,0.57818604,-0.66748047,0.117004395,-0.45446777
49370,/motion/s1/aaWorld,iii,382,3059,8222,
49370,/motion/s1/aaReal,iii,2004,-8009,2991,
49370,/motion/s1/aa,iii,5866,-15204,3660,
49370,/motion/s1/ypr,fff,33.422165,28.123114,275.30978,
49376,/motion/s1/quat,ffff,0.57318115,-0.66778564,0.12335205,-0.45861816
49376,/motion/s1/aaWorld,iii,1250,3270,8345,
49376,/motion/s1/aaReal,iii,2360,-7903,3725,
49376,/motion/s1/aa,iii,6220,-15102,4362,
49376,/motion/s1/ypr,fff,33.329544,28.105812,275.05438,
49390,/motion/s1/quat,ffff,0.5686035,-0.6678467,0.12908936,-0.46264648
49390,/motion/s1/aaWorld,iii,1183,3550,8097,
49390,/motion/s1/aaReal,iii,1972,-7835,3782,
49390,/motion/s1/aa,iii,5832,-15036,4394,
49390,/motion/s1/ypr,fff,33.29024,28.108063,274.85587,
49396,/motion/s1/quat,ffff,0.5644531,-0.6678467,0.13421631,-0.4663086
49396,/motion/s1/aaWorld,iii,2068,3511,7373,
49396,/motion/s1/aaReal,iii,2092,-6910,4340,
49396,/motion/s1/aa,iii,5954,-14112,4930,
49396,/motion/s1/ypr,fff,33.26161,28.117933,274.6833,
49409,/motion/s1/quat,ffff,0.56048584,-0.6678467,0.13873291,-0.46972656
49409,/motion/s1/aaWorld,iii,2330,2582,8070,
49409,/motion/s1/aaReal,iii,3182,-7159,3982,
49409,/motion/s1/aa,iii,7048,-14360,4552,
49409,/motion/s1/ypr,fff,33.25802,28.155735,274.52234,
49422,/motion/s1/quat,ffff,0.5565796,-0.6678467,0.1427002,-0.4730835
49422,/motion/s1/aaWorld,iii,2446,2118,7931,
49422,/motion/s1/aaReal,iii,3484,-6865,3757,
49422,/motion/s1/aa,iii,7360,-14062,4308,
49422,/motion/s1/ypr,fff,33.296486,28.23311,274.375,
49430,/motion/s1/quat,ffff,0.5527954,-0.6679077,0.14624023,-0.47644043
49430,/motion/s1/aaWorld,iii,2175,1882,7686,
49430,/motion/s1/aaReal,iii,3384,-6677,3364,
49430,/motion/s1/aa,iii,7274,-13868,3898,
49430,/motion/s1/ypr,fff,33.359432,28.341358,274.24097,
49434,/motion/s1/quat,ffff,0.5492554,-0.6678467,0.14935303,-0.47961426
49434,/motion/s1/aaWorld,iii,1529,2250,7333,
49434,/motion/s1/aaReal,iii,2618,-6722,3024,
49434,/motion/s1/aa,iii,6522,-13906,3544,
49434,/motion/s1/ypr,fff,33.457565,28.459282,274.13437,
49445,/motion/s1/quat,ffff,0.5460205,-0.6678467,0.15209961,-0.48242188
49445,/motion/s1/aaWorld,iii,1570,2579,7585,
49445,/motion/s1/aaReal,iii,2512,-7059,3244,
49445,/motion/s1/aa,iii,6430,-14236,3750,
49445,/motion/s1/ypr,fff,33.537292,28.571674,274.02963,
49452,/motion/s1/quat,ffff,0.54315186,-0.6678467,0.15429688,-0.48498535
49452,/motion/s1/aaWorld,iii,2001,2229,8033,
49452,/motion/s1/aaReal,iii,3188,-7196,3401,
49452,/motion/s1/aa,iii,7122,-14366,3896,
49452,/motion/s1/ypr,fff,33.63825,28.695444,273.948,
49466,/motion/s1/quat,ffff,0.54052734,-0.66778564,0.15588379,-0.48742676
49466,/motion/s1/aaWorld,iii,2770,2811,7815,
49466,/motion/s1/aaReal,iii,3023,-6979,4338,
49466,/motion/s1/aa,iii,6976,-14138,4826,
49466,/motion/s1/ypr,fff,33.79526,28.84737,273.89624,
49475,/motion/s1/quat,ffff,0.53826904,-0.6677246,0.15722656,-0.48962402
49475,/motion/s1/aaWorld,iii,3006,2433,7913,
49475,/motion/s1/aaReal,iii,3458,-6856,4315,
49475,/motion/s1/aa,iii,7428,-14006,4798,
49475,/motion/s1/ypr,fff,33.94281,28.985449,273.86,
49487,/motion/s1/quat,ffff,0.53601074,-0.6677246,0.1583252,-0.49176025
49487,/motion/s1/aaWorld,iii,3317,1786,8339,
49487,/motion/s1/aaReal,iii,4288,-6890,4227,
49487,/motion/s1/aa,iii,8278,-14030,4704,
49487,/motion/s1/ypr,fff,34.10126,29.141247,273.82132,
49494,/motion/s1/quat,ffff,0.53375244,-0.6677246,0.15942383,-0.4937744
49494,/motion/s1/aaWorld,iii,3497,1127,7960,
49494,/motion/s1/aaReal,iii,4674,-6257,3985,
49494,/motion/s1/aa,iii,8682,-13386,4456,
49494,/motion/s1/ypr,fff,34.24855,29.29039,273.77585,
49508,/motion/s1/quat,ffff,0.53131104,-0.6679077,0.1605835,-0.49578857
49508,/motion/s1/aaWorld,iii,2701,785,8482,
49508,/motion/s1/aaReal,iii,4822,-6829,3159,
49508,/motion/s1/aa,iii,8850,-13948,3620,
49508,/motion/s1/ypr,fff,34.362343,29.449059,273.70108,
49523,/motion/s1/quat,ffff,0.5286865,-0.6682129,0.16192627,-0.49780273
49523,/motion/s1/aaWorld,iii,2530,504,9094,
49523,/motion/s1/aaReal,iii,5262,-7303,2888,
49523,/motion/s1/aa,iii,9310,-14412,3336,
49523,/motion/s1/ypr,fff,34.438416,29.606293,273.59955,
49538,/motion/s1/quat,ffff,0.526001,-0.66845703,0.16326904,-0.49987793
49539,/motion/s1/aaWorld,iii,1330,1618,8994,
49539,/motion/s1/aaReal,iii,3856,-8020,2469,
49539,/motion/s1/aa,iii,7924,-15118,2904,
49539,/motion/s1/ypr,fff,34.53177,29.76946,273.50458,
49539,/motion/s1/quat,ffff,0.52368164,-0.66851807,0.16479492,-0.501709
49539,/motion/s1/aaWorld,iii,722,1949,9908,
49539,/motion/s1/aaReal,iii,3802,-9129,2166,
49539,/motion/s1/aa,iii,7884,-16220,2592,
49539,/motion/s1/ypr,fff,34.600018,29.880253,273.43024,
49543,/motion/s1/quat,ffff,0.5216675,-0.66851807,0.16595459,-0.50341797
49543,/motion/s1/aaWorld,iii,478,1728,10317,
49543,/motion/s1/aaReal,iii,4076,-9467,1849,
49543,/motion/s1/aa,iii,8172,-16550,2268,
49543,/motion/s1/ypr,fff,34.698826,29.995358,273.3831,
49557,/motion/s1/quat,ffff,0.5199585,-0.66845703,0.16674805,-0.5050049
49557,/motion/s1/aaWorld,iii,1277,2779,10757,
49557,/motion/s1/aaReal,iii,3873,-10025,3094,
49557,/motion/s1/aa,iii,7984,-17100,3510,
49557,/motion/s1/ypr,fff,34.829437,30.114569,273.36313,
49564,/motion/s1/quat,ffff,0.51885986,-0.66796875,0.1673584,-0.5065918
49564,/motion/s1/aaWorld,iii,2029,2223,8985,
49564,/motion/s1/aaReal,iii,3728,-8040,3354,
49564,/motion/s1/aa,iii,7850,-15108,3778,
49564,/motion/s1/ypr,fff,35.042244,30.204165,273.42676,
49576,/motion/s1/quat,ffff,0.51763916,-0.6675415,0.16766357,-0.5083008
49576,/motion/s1/aaWorld,iii,2304,1181,7880,
49576,/motion/s1/aaReal,iii,4078,-6574,2993,
49576,/motion/s1/aa,iii,8216,-13632,3424,
49576,/motion/s1/ypr,fff,35.29709,30.332924,273.4936,
49584,/motion/s1/quat,ffff,0.5162964,-0.66729736,0.16772461,-0.51000977
49584,/motion/s1/aaWorld,iii,2076,888,8575,
49584,/motion/s1/aaReal,iii,4564,-7111,2689,
49584,/motion/s1/aa,iii,8722,-14158,3126,
49584,/motion/s1/ypr,fff,35.550964,30.492117,273.54294,
49595,/motion/s1/quat,ffff,0.5150757,-0.6669922,0.16778564,-0.51153564
49595,/motion/s1/aaWorld,iii,1114,976,9305,
49595,/motion/s1/aaReal,iii,4477,-8057,1958,
49595,/motion/s1/aa,iii,8652,-15092,2400,
49595,/motion/s1/ypr,fff,35.79644,30.632843,273.59418,
49603,/motion/s1/quat,ffff,0.5142212,-0.666687,0.16778564,-0.5128174
49603,/motion/s1/aaWorld,iii,1103,759,9342,
49603,/motion/s1/aaReal,iii,4666,-7993,1847,
49603,/motion/s1/aa,iii,8854,-15020,2296,
49603,/motion/s1/ypr,fff,36.012558,30.744118,273.6544,
49616,/motion/s1/quat,ffff,0.51361084,-0.66638184,0.1675415,-0.51397705
49616,/motion/s1/aaWorld,iii,1369,337,8834,
49616,/motion/s1/aaReal,iii,4846,-7291,1840,
49616,/motion/s1/aa,iii,9048,-14310,2298,
49616,/motion/s1/ypr,fff,36.237034,30.854166,273.72867,
49630,/motion/s1/quat,ffff,0.5130615,-0.66607666,0.16699219,-0.51501465
49630,/motion/s1/aaWorld,iii,1597,228,8800,
49630,/motion/s1/aaReal,iii,5019,-7135,1987,
49630,/motion/s1/aa,iii,9236,-14144,2454,
49630,/motion/s1/ypr,fff,36.484585,30.978428,273.8071,
49641,/motion/s1/quat,ffff,0.5126343,-0.66571045,0.16638184,-0.5161743
49641,/motion/s1/aaWorld,iii,2079,220,8277,
49641,/motion/s1/aaReal,iii,4967,-6523,2379,
49641,/motion/s1/aa,iii,9200,-13522,2858,
49641,/motion/s1/ypr,fff,36.758152,31.105543,273.90912,
49645,/motion/s1/quat,ffff,0.51220703,-0.66522217,0.16564941,-0.517395
49645,/motion/s1/aaWorld,iii,1886,494,7925,
49645,/motion/s1/aaReal,iii,4513,-6383,2347,
49645,/motion/s1/aa,iii,8762,-13370,2840,
49645,/motion/s1/ypr,fff,37.07736,31.242708,274.0304,
49655,/motion/s1/quat,ffff,0.51190186,-0.6647339,0.16497803,-0.5185547
49655,/motion/s1/aaWorld,iii,1340,760,7294,
49655,/motion/s1/aaReal,iii,3772,-6115,1989,
49655,/motion/s1/aa,iii,8036,-13092,2496,
49655,/motion/s1/ypr,fff,37.37838,31.364473,274.15396,
49663,/motion/s1/quat,ffff,0.51171875,-0.66430664,0.16418457,-0.51953125
49663,/motion/s1/aaWorld,iii,1057,856,7169,
49663,/motion/s1/aaReal,iii,3531,-6128,1799,
49663,/motion/s1/aa,iii,7810,-13096,2320,
49663,/motion/s1/ypr,fff,37.658585,31.480507,274.27063,
49675,/motion/s1/quat,ffff,0.5118408,-0.66381836,0.16314697,-0.52038574
49675,/motion/s1/aaWorld,iii,1312,535,6992,
49675,/motion/s1/aaReal,iii,3794,-5750,1857,
49675,/motion/s1/aa,iii,8086,-12708,2394,
49675,/motion/s1/ypr,fff,37.954018,31.590477,274.41058,
49684,/motion/s1/quat,ffff,0.51220703,-0.663208,0.16156006,-0.52124023
49684,/motion/s1/aaWorld,iii,1488,-67,6536,
49684,/motion/s1/aaReal,iii,4090,-5038,1686,
49684,/motion/s1/aa,iii,8398,-11984,2244,
49684,/motion/s1/ypr,fff,38.325527,31.727514,274.5924,
49696,/motion/s1/quat,ffff,0.5126343,-0.6627197,0.15960693,-0.5220947
49696,/motion/s1/aaWorld,iii,1482,-441,6598,
49696,/motion/s1/aaReal,iii,4415,-4916,1508,
49696,/motion/s1/aa,iii,8744,-11848,2088,
49696,/motion/s1/ypr,fff,38.7075,31.89331,274.77673,
49703,/motion/s1/quat,ffff,0.5131836,-0.6621704,0.1572876,-0.5229492
49703,/motion/s1/aaWorld,iii,1145,-962,6376,
49703,/motion/s1/aaReal,iii,4566,-4598,952,
49703,/motion/s1/aa,iii,8918,-11514,1556,
49703,/motion/s1/ypr,fff,39.133728,32.080193,274.98462,
49718,/motion/s1/quat,ffff,0.51379395,-0.6616821,0.15478516,-0.52368164
49718,/motion/s1/aaWorld,iii,669,-1442,5987,
49718,/motion/s1/aaReal,iii,4539,-4207,281,
49718,/motion/s1/aa,iii,8914,-11106,908,
49718,/motion/s1/ypr,fff,39.54876,32.273525,275.18732,
49729,/motion/s1/quat,ffff,0.51446533,-0.6612549,0.15222168,-0.524353
49729,/motion/s1/aaWorld,iii,639,-695,6689,
49729,/motion/s1/aaReal,iii,4364,-5108,711,
49729,/motion/s1/aa,iii,8762,-11990,1360,
49729,/motion/s1/ypr,fff,39.94377,32.466713,275.38553,
49735,/motion/s1/quat,ffff,0.51556396,-0.6605835,0.1496582,-0.52490234
49735,/motion/s1/aaWorld,iii,-196,517,6738,
49735,/motion/s1/aaReal,iii,3171,-5934,661,
49735,/motion/s1/aa,iii,7588,-12802,1338,
49735,/motion/s1/ypr,fff,40.349518,32.623394,275.62494,
49747,/motion/s1/quat,ffff,0.5169678,-0.6598511,0.14727783,-0.52508545
49747,/motion/s1/aaWorld,iii,-820,470,5888,
49747,/motion/s1/aaReal,iii,2504,-5412,60,
49747,/motion/s1/aa,iii,6934,-12268,764,
49747,/motion/s1/ypr,fff,40.692924,32.7276,275.85867,
49755,/motion/s1/quat,ffff,0.5184326,-0.65930176,0.14471436,-0.5250244
49755,/motion/s1/aaWorld,iii,-315,-743,5534,
49755,/motion/s1/aaReal,iii,3419,-4423,-169,
49755,/motion/s1/aa,iii,7862,-11268,558,
49755,/motion/s1/ypr,fff,40.987476,32.83529,276.0665,
49767,/motion/s1/quat,ffff,0.5196533,-0.6590576,0.14178467,-0.5249634
49767,/motion/s1/aaWorld,iii,-79,-1936,5538,
49767,/motion/s1/aaReal,iii,4402,-3833,-600,
49767,/motion/s1/aa,iii,8864,-10664,146,
49767,/motion/s1/ypr,fff,41.26644,32.99444,276.23965,
49775,/motion/s1/quat,ffff,0.5206909,-0.6589966,0.13879395,-0.5247803
49775,/motion/s1/aaWorld,iii,-65,-2222,6106,
49775,/motion/s1/aaReal,iii,4935,-4172,-689,
49775,/motion/s1/aa,iii,9418,-10988,72,
49775,/motion/s1/ypr,fff,41.510166,33.167603,276.37662,
49783,/motion/s1/quat,ffff,0.5218506,-0.6588745,0.13568115,-0.52453613
49783,/motion/s1/aaWorld,iii,296,-2180,6563,
49783,/motion/s1/aaReal,iii,5313,-4426,-319,
49783,/motion/s1/aa,iii,9816,-11226,458,
49783,/motion/s1/ypr,fff,41.761528,33.339657,276.52548,
49799,/motion/s1/quat,ffff,0.52337646,-0.65844727,0.13238525,-0.5244751
49799,/motion/s1/aaWorld,iii,630,-1611,5626,
49799,/motion/s1/aaReal,iii,4533,-3750,187,
49799,/motion/s1/aa,iii,9056,-10534,990,
49799,/motion/s1/ypr,fff,42.078785,33.508583,276.74362,
49805,/motion/s1/quat,ffff,0.5248413,-0.657959,0.12921143,-0.524353
49805,/motion/s1/aaWorld,iii,414,-1543,5562,
49805,/motion/s1/aaReal,iii,4368,-3796,46,
49805,/motion/s1/aa,iii,8910,-10564,872,
49806,/motion/s1/ypr,fff,42.387966,33.66726,276.95627,
49816,/motion/s1/quat,ffff,0.5263672,-0.6574707,0.12628174,-0.5241089
49816,/motion/s1/aaWorld,iii,174,-1021,5728,
49816,/motion/s1/aaReal,iii,3993,-4233,165,
49816,/motion/s1/aa,iii,8550,-10988,1014,
49816,/motion/s1/ypr,fff,42.65308,33.796818,277.1574,
49823,/motion/s1/quat,ffff,0.52789307,-0.65704346,0.12371826,-0.5237427
49823,/motion/s1/aaWorld,iii,-644,-564,5983,
49823,/motion/s1/aaReal,iii,3469,-4945,-212,
49823,/motion/s1/aa,iii,8038,-11690,656,
49823,/motion/s1/ypr,fff,42.855724,33.891987,277.33417,
49835,/motion/s1/quat,ffff,0.52941895,-0.6567383,0.12133789,-0.52319336
49835,/motion/s1/aaWorld,iii,-564,-730,6367,
49835,/motion/s1/aaReal,iii,3840,-5159,-188,
49835,/motion/s1/aa,iii,8418,-11896,696,
49835,/motion/s1/ypr,fff,42.99866,33.965984,277.48108,
49844,/motion/s1/quat,ffff,0.5311279,-0.65631104,0.11883545,-0.522583
49844,/motion/s1/aaWorld,iii,-690,-461,6710,
49844,/motion/s1/aaReal,iii,3790,-5599,-85,
49845,/motion/s1/aa,iii,8376,-12328,818,
49845,/motion/s1/ypr,fff,43.15625,34.03429,277.64996,
49855,/motion/s1/quat,ffff,0.5331421,-0.65582275,0.11627197,-0.5217285
49855,/motion/s1/aaWorld,iii,-1031,-329,6156,
49855,/motion/s1/aaReal,iii,3241,-5335,-330,
49855,/motion/s1/aa,iii,7832,-12058,594,
49855,/motion/s1/ypr,fff,43.287834,34.077106,277.82794,
49868,/motion/s1/quat,ffff,0.5354614,-0.65527344,0.113586426,-0.52056885
49868,/motion/s1/aaWorld,iii,-166,150,5996,
49868,/motion/s1/aaReal,iii,3183,-5046,646,
49868,/motion/s1/aa,iii,7776,-11764,1592,
49868,/motion/s1/ypr,fff,43.393932,34.096596,278.01242,
49877,/motion/s1/quat,ffff,0.53808594,-0.654541,0.110961914,-0.51934814
49877,/motion/s1/aaWorld,iii,267,409,5938,
49877,/motion/s1/aaReal,iii,3156,-4919,1159,
49877,/motion/s1/aa,iii,7748,-11634,2130,
49877,/motion/s1/ypr,fff,43.498352,34.08746,278.22797,
49887,/motion/s1/quat,ffff,0.5407715,-0.6536865,0.10852051,-0.5181885
49887,/motion/s1/aaWorld,iii,412,131,6178,
49887,/motion/s1/aaReal,iii,3549,-4942,1159,
49887,/motion/s1/aa,iii,8138,-11656,2158,
49887,/motion/s1/ypr,fff,43.60379,34.061047,278.45905,
49894,/motion/s1/quat,ffff,0.543396,-0.65283203,0.10620117,-0.5169678
49894,/motion/s1/aaWorld,iii,-230,-97,5658,
49894,/motion/s1/aaReal,iii,3132,-4696,467,
49894,/motion/s1/aa,iii,7716,-11408,1492,
49894,/motion/s1/ypr,fff,43.692753,34.02578,278.67926,
49907,/motion/s1/quat,ffff,0.5458374,-0.65216064,0.10406494,-0.51568604
49907,/motion/s1/aaWorld,iii,-21,-1092,5718,
49907,/motion/s1/aaReal,iii,3950,-4276,53,
49907,/motion/s1/aa,iii,8530,-10988,1100,
49907,/motion/s1/ypr,fff,43.736126,33.987198,278.86124,
49915,/motion/s1/quat,ffff,0.54803467,-0.6517334,0.10192871,-0.5144043
49915,/motion/s1/aaWorld,iii,148,-1703,6370,
49915,/motion/s1/aaReal,iii,4812,-4509,-95,
49915,/motion/s1/aa,iii,9390,-11220,968,
49915,/motion/s1/ypr,fff,43.749493,33.96817,279.00394,
49922,/motion/s1/quat,ffff,0.5498657,-0.6514282,0.09991455,-0.5131836
49922,/motion/s1/aaWorld,iii,46,-1888,7222,
49922,/motion/s1/aaReal,iii,5368,-5185,-174,
49922,/motion/s1/aa,iii,9946,-11894,902,
49922,/motion/s1/ypr,fff,43.758743,33.96571,279.11325,
49936,/motion/s1/quat,ffff,0.5515137,-0.6511841,0.09802246,-0.5120239
49936,/motion/s1/aaWorld,iii,-462,-1245,7371,
49936,/motion/s1/aaReal,iii,4770,-5773,-150,
49936,/motion/s1/aa,iii,9348,-12480,936,
49936,/motion/s1/ypr,fff,43.76255,33.968052,279.2064,
49946,/motion/s1/quat,ffff,0.5531006,-0.651001,0.09631348,-0.5109253
49946,/motion/s1/aaWorld,iii,-200,-495,7720,
49946,/motion/s1/aaReal,iii,4563,-6224,571,
49946,/motion/s1/aa,iii,9140,-12930,1668,
49946,/motion/s1/ypr,fff,43.747585,33.96313,279.28928,
49957,/motion/s1/quat,ffff,0.5548706,-0.65063477,0.09460449,-0.5097656
49957,/motion/s1/aaWorld,iii,434,-425,7487,
49957,/motion/s1/aaReal,iii,4675,-5780,1082,
49957,/motion/s1/aa,iii,9250,-12486,2192,
49957,/motion/s1/ypr,fff,43.745914,33.941483,279.39777,
49969,/motion/s1/quat,ffff,0.5566406,-0.65026855,0.0927124,-0.508667
49969,/motion/s1/aaWorld,iii,466,47,7507,
49969,/motion/s1/aaReal,iii,4376,-5952,1416,
49969,/motion/s1/aa,iii,8950,-12656,2540,
49969,/motion/s1/ypr,fff,43.762447,33.938683,279.51483,
49976,/motion/s1/quat,ffff,0.5583496,-0.6498413,0.09094238,-0.5076294
49976,/motion/s1/aaWorld,iii,535,995,7385,
49976,/motion/s1/aaReal,iii,3691,-6160,2064,
49976,/motion/s1/aa,iii,8264,-12862,3202,
49976,/motion/s1/ypr,fff,43.786297,33.931293,279.63556,
49984,/motion/s1/quat,ffff,0.56030273,-0.6491699,0.0892334,-0.50665283
49984,/motion/s1/aaWorld,iii,666,1450,7267,
49984,/motion/s1/aaReal,iii,3376,-6159,2456,
49984,/motion/s1/aa,iii,7946,-12860,3614,
49984,/motion/s1/ypr,fff,43.831497,33.903843,279.79858,
49996,/motion/s1/quat,ffff,0.56243896,-0.6483154,0.08758545,-0.50567627
49996,/motion/s1/aaWorld,iii,689,1481,6708,
49996,/motion/s1/aaReal,iii,3053,-5694,2435,
49996,/motion/s1/aa,iii,7618,-12394,3616,
49996,/motion/s1/ypr,fff,43.88682,33.85794,279.98993,
50004,/motion/s1/quat,ffff,0.56469727,-0.6473999,0.0859375,-0.50457764
50004,/motion/s1/aaWorld,iii,34,1121,6458,
50004,/motion/s1/aaReal,iii,2845,-5657,1698,
50004,/motion/s1/aa,iii,7402,-12358,2902,
